"","Year","State","State.ANSI","Data.Item","type","Value","name","Carcinogen","Hormone.Disruptor","Neurotoxins","Developmental.or.Reproductive.Toxins","Bee.Toxins"
"694",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," (D)","PYRACLOSTROBIN","","","","","SLIGHT"
"695",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE"," (D)","BIFENTHRIN","POSSIBLE","SUSPECTED","","PRESENT","HIGH"
"696",2016,"OREGON",41,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE"," (D)","MALATHION","POSSIBLE","SUSPECTED","PRESENT","","HIGH"
"697",2016,"OREGON",41,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","BOSCALID","POSSIBLE","","","",""
"698",2016,"OREGON",41,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","CAPTAN","KNOWN","","","",""
"699",2016,"OREGON",41,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","CYPRODINIL","","","","",""
"700",2016,"OREGON",41,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","FENHEXAMID","","","","",""
"701",2016,"OREGON",41,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","FLUDIOXONIL","","","","","SLIGHT"
"702",2016,"OREGON",41,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","MYCLOBUTANIL","","SUSPECTED","","PRESENT",""
"703",2016,"OREGON",41,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","PYRACLOSTROBIN","","","","","SLIGHT"
"704",2016,"OREGON",41,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," (D)","BIFENTHRIN","POSSIBLE","SUSPECTED","","PRESENT","HIGH"
"705",2016,"OREGON",41,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," (D)","MALATHION","POSSIBLE","SUSPECTED","PRESENT","","HIGH"
"706",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE","100","BOSCALID","POSSIBLE","","","",""
"707",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," (D)","CAPTAN","KNOWN","","","",""
"708",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," (D)","CYPRODINIL","","","","",""
"709",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," (D)","FENHEXAMID","","","","",""
"710",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," (D)","FLUDIOXONIL","","","","","SLIGHT"
"711",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," (D)","IPRODIONE","KNOWN","SUSPECTED","","",""
"712",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," (D)","MYCLOBUTANIL","","SUSPECTED","","PRESENT",""
"713",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE","200","PYRACLOSTROBIN","","","","","SLIGHT"
"714",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," (D)","PYRIMETHANIL","POSSIBLE","SUSPECTED","","","SLIGHT"
"715",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE"," (D)","ACETAMIPRID","","","","","MODERATE"
"716",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE"," (D)","BIFENTHRIN","POSSIBLE","SUSPECTED","","PRESENT","HIGH"
"717",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE"," (D)","THIAMETHOXAM","","","","","HIGH"
"718",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","0.276","BOSCALID","POSSIBLE","","","",""
"719",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE"," (D)","CAPTAN","KNOWN","","","",""
"720",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE"," (D)","CYPRODINIL","","","","",""
"721",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE"," (D)","FENHEXAMID","","","","",""
"722",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE"," (D)","FLUDIOXONIL","","","","","SLIGHT"
"723",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE"," (D)","IPRODIONE","KNOWN","SUSPECTED","","",""
"724",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE"," (D)","MYCLOBUTANIL","","SUSPECTED","","PRESENT",""
"725",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE","0.155","PYRACLOSTROBIN","","","","","SLIGHT"
"726",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FUNGICIDE"," (D)","PYRIMETHANIL","POSSIBLE","SUSPECTED","","","SLIGHT"
"727",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE"," (D)","ACETAMIPRID","","","","","MODERATE"
"728",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE"," (D)","BIFENTHRIN","POSSIBLE","SUSPECTED","","PRESENT","HIGH"
"729",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","INSECTICIDE"," (D)","THIAMETHOXAM","","","","","HIGH"
"730",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","0.317","BOSCALID","POSSIBLE","","","",""
"731",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," (D)","CAPTAN","KNOWN","","","",""
"732",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," (D)","CYPRODINIL","","","","",""
"733",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," (D)","FENHEXAMID","","","","",""
"734",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," (D)","FLUDIOXONIL","","","","","SLIGHT"
"735",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," (D)","IPRODIONE","KNOWN","SUSPECTED","","",""
"736",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," (D)","MYCLOBUTANIL","","SUSPECTED","","PRESENT",""
"737",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE","0.27","PYRACLOSTROBIN","","","","","SLIGHT"
"738",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," (D)","PYRIMETHANIL","POSSIBLE","SUSPECTED","","","SLIGHT"
"739",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," (D)","ACETAMIPRID","","","","","MODERATE"
"740",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," (D)","BIFENTHRIN","POSSIBLE","SUSPECTED","","PRESENT","HIGH"
"741",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," (D)","THIAMETHOXAM","","","","","HIGH"
"742",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE","1.1","BOSCALID","POSSIBLE","","","",""
"743",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," (D)","CAPTAN","KNOWN","","","",""
"744",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," (D)","CYPRODINIL","","","","",""
"745",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," (D)","FENHEXAMID","","","","",""
"746",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," (D)","FLUDIOXONIL","","","","","SLIGHT"
"747",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," (D)","IPRODIONE","KNOWN","SUSPECTED","","",""
"748",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," (D)","MYCLOBUTANIL","","SUSPECTED","","PRESENT",""
"749",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE","1.7","PYRACLOSTROBIN","","","","","SLIGHT"
"750",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," (D)","PYRIMETHANIL","POSSIBLE","SUSPECTED","","","SLIGHT"
"751",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE"," (D)","ACETAMIPRID","","","","","MODERATE"
"752",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE"," (D)","BIFENTHRIN","POSSIBLE","SUSPECTED","","PRESENT","HIGH"
"753",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE"," (D)","THIAMETHOXAM","","","","","HIGH"
"754",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE","53","BOSCALID","POSSIBLE","","","",""
"755",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","CAPTAN","KNOWN","","","",""
"756",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","CYPRODINIL","","","","",""
"757",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","FENHEXAMID","","","","",""
"758",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","FLUDIOXONIL","","","","","SLIGHT"
"759",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","IPRODIONE","KNOWN","SUSPECTED","","",""
"760",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","MYCLOBUTANIL","","SUSPECTED","","PRESENT",""
"761",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE","67","PYRACLOSTROBIN","","","","","SLIGHT"
"762",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," (D)","PYRIMETHANIL","POSSIBLE","SUSPECTED","","","SLIGHT"
"763",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," (D)","ACETAMIPRID","","","","","MODERATE"
"764",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," (D)","BIFENTHRIN","POSSIBLE","SUSPECTED","","PRESENT","HIGH"
"765",2016,"WASHINGTON",53,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," (D)","THIAMETHOXAM","","","","","HIGH"
